Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.00862738331464067,0.014235182469157105,0.013803813303425071,0.023552756448969026,0.014925373134328358,0.011129324475886463,0.024674316279872315,0.015874385298938833,0.014666551634889138,0.011388145975325684,0,0.01250970580622897,0,0.012682253472521785,0.007505823483737383,0.0066430851522733154,0.0066430851522733154,0,0,0.014321456302303512,0.0060391683202484685,0.007764644983176603,0.01276852730566819,0.01509792080062117,0,0,0.04408592873781382,0.013544991803985851,0.0038823224915883014,0.021309636787162453,0.03140367526529204,0.14934000517642998,0,0.03381934259339142,0.012164610473643344,0.024415494780433096,0,0.17737900094901216,0.021568458286601675,0.014666551634889138,0.01958416012423432,0.021741005952894486,0.045897679233888364,0.0206194461219912,0.01984298162367354,0.03683892675351566,0.01276852730566819,0.01225088430678975,0.008023466482615822",1
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.009404127829560585,0.013565246338215712,0.014314247669773635,0.0719873501997337,0.03595206391478029,0.024883488681757656,0.014896804260985353,0.0198069241011984,0.01381491344873502,0.015895472703062585,0,0.017643142476697737,0,0.005159786950732357,0.012316910785619174,0.015895472703062585,0.012316910785619174,0,0,0.0163948069241012,0.018142476697736352,0.016145139813581892,0.017143808255659122,0.017892809587217045,0,0,0.02371837549933422,0.017143808255659122,0.019057922769640478,0.0198069241011984,0.09171105193075899,0.11151797603195739,0,0.02130492676431425,0.012316910785619174,0.008821571238348869,0,0,0.01739347536617843,0.02105525965379494,0.028462050599201066,0.004826897470039946,0.03786617842876165,0.08497003994673769,0.023219041278295605,0.025882157123834886,0.026547936085219707,0.015645805592543277,0.005159786950732357",-1
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.002743120077869215,0.004512874966817096,0.0030085833112113974,0.002920095566764003,0.0043358994779223075,0.004424387222369702,0.0038934607556853377,0.00858331121139722,0.002212193611184851,0.005840191133528006,0,0.008140872489160251,0,0.0038049730112379434,0.0038934607556853377,0.0030085833112113974,0.006636580833554553,0,0,0.007079019555791523,0.00637111760021237,0.006813556322449341,0.005132289177948854,0.00858331121139722,0,0,0.01424652685603044,0.0035395097778957614,0.002212193611184851,0.0064596053446597645,0.7993097955933103,0,0,0.010264578355897709,0.004512874966817096,0.00637111760021237,0,0,0.008229360233607645,0.00415892398902752,0.004424387222369702,0.0014158039111583046,0.008229360233607645,0.0016812671445004866,0.00415892398902752,0.006017166622422795,0.008494823466949828,0.0018582426333952748,0.002477656844527033",1
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0","0.014477494077388787,0.02326928138983943,0.01921558304817057,0.0705448802316399,0.05833113977362464,0.027691497762569097,0.01337193998420637,0.017320347459857856,0.025638325875230322,0.023006054224796,0,0.021110818636483286,0,0.017583574624901288,0.018110028954988155,0.02326928138983943,0.017583574624901288,0,0,0.013898394314293235,0.01563569360357989,0.019478810213214005,0.014214266912345353,0.021374045801526718,0,0,0.014793366675440905,0.025638325875230322,0.01921558304817057,0.01589892076862332,0,0,0,0.03211371413529876,0.018952355883127138,0.01621479336667544,0,0,0.021374045801526718,0.02748091603053435,0.018952355883127138,0.01305606738615425,0.022479599894709133,0.08286391155567255,0.13445643590418532,0.01621479336667544,0.01589892076862332,0.014477494077388787,0.014793366675440905",-1
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0","0.007989134776703682,0.011104897339618119,0.01438044259806663,0.01134457138291923,0.010465766557481824,0.006870655907965167,0.007270112646800352,0.000958696173204442,0.007749460733402573,0.010385875209714788,0,0.011903810817288488,0,0.011025005991851083,0.007749460733402573,0.010146201166413677,0.006471199169129983,0,0,0.010705440600782936,0.007030438603499241,0.016777183031077735,0.009507070384277382,0.006311416473595909,0,0,0.015658704162339217,0.014939682032435887,0.007350003994567388,0.011025005991851083,0,0,0,0.009027722297675162,0.004633698170488136,0.013421746424862187,0,0,0.03754893345050731,0.008548374211072941,0.012463050251657745,0.007909243428936646,0.00830870016777183,0.6361748022689143,0,0.005991851082527762,0.007429895342334425,0.008388591515538868,0.00503315490932332",1
"0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0","0.02242427623138283,0.01985831427455793,0.033859541473754674,0.11987504880905896,0.10804931109499638,0.033022814748703076,0.021364422379650805,0.021364422379650805,0.022926312266413788,0.042896190104311935,0,0.03709488481062085,0,0.03157248842528031,0.029229653595135827,0.029229653595135827,0.03480783176214648,0,0,0.018798460422825906,0.018296424387794948,0.02437663858983656,0.02342834830144475,0.017180788754392814,0,0,0.02242427623138283,0.013833881854186422,0.01773860657109388,0.018798460422825906,0,0,0,0.01773860657109388,0.02632900094829029,0.025380710659898477,0,0,0.017180788754392814,0.01773860657109388,0.011435265242371841,0.018798460422825906,0.01612093490266079,0,0,0.021364422379650805,0.016678752719361856,0.012662464439114186,0.01612093490266079",-1
"0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0","0.016840019811788013,0.022535908865775136,0.02063727918111276,0,0.5005778438170712,0.02773650321941555,0.024599636783886412,0.012217269275218755,0.022535908865775136,0.032524351989433715,0,0.032606901106158166,0,0.013207858675912168,0.00949314842331187,0.01494139012712564,0.010566286940729735,0,0,0.009575697540036322,0.015271586594023443,0.012299818391943206,0.006686478454680535,0.009740795773485224,0,0,0.015354135710747894,0.0072643222717516925,0.015354135710747894,0.019399042430245997,0,0,0,0.005695889053987122,0.009823344890209675,0.007429420505200594,0,0,0.009740795773485224,0.011721974574872049,0.013207858675912168,0.011556876341423147,0.012299818391943206,0,0,0.016262175994716858,0.014693742776952286,0.009740795773485224,0.005860987287436024",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.009446286805346196,0.005627575118078585,0.007235453723243895,0.029745754195558236,0.024319163903125315,0.023816701839011155,0.02843935282886142,0.006833484071952568,0.013666968143905136,0.03316249623153452,0.03065018591096372,0.023816701839011155,0.028740830067329918,0.046427494724148324,0.00432117375138177,0.024520148728770976,0.019495528087629384,0.022711285297960005,0.03597628379057381,0.018390111546578235,0.017887649482464074,0.011958597125916993,0.01065219575922018,0.05999397045523063,0.0036177268616219473,0.036579238267510805,0.03848859411114461,0.022309315646668677,0.0015073861923424782,0.016480755702944428,0.014772384684956286,0.0208019294543262,0.01396844538237363,0.02843935282886142,0.008240377851472214,0.013867952969550798,0.012461059190031152,0.03125314038790071,0.018892573610692392,0.018390111546578235,0.010350718520751683,0.008742839915586373,0.0435132147522862,0.021103406692794695,0.01497336951060195,0.015475831574716109,0.011657119887448497,0.0208019294543262,0.015475831574716109",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.013460991563181344,0.009100388662432459,0.007868044364394729,0.021423831642809744,0.049198976206275474,0.019433121622902644,0.06019527917338136,0.021234240212342402,0.008057635794862072,0.007868044364394729,0.011849464404208929,0.029955446013840176,0.057540999146838565,0.017916390179163903,0.004171011470281543,0.021423831642809744,0.017347615887761875,0.029481467437671816,0.016115271589724145,0.024078111669352545,0.014788131576452744,0.03223054317944829,0.008721205801497772,0,0.040003791828609345,0.036022371788795145,0.022182197364679117,0.02161342307327709,0.013650582993648687,0.031472177457578916,0.013460991563181344,0.028912693146269788,0.020665465920940373,0.022182197364679117,0.006825291496824344,0.01715802445729453,0.023698928808417858,0.032704521755616646,0.03962460896767466,0.01384017442411603,0.012892217271779315,0.015925680159256803,0.0022750971656081147,0.017347615887761875,0.020286283060005687,0.015546497298322116,0.014029765854583372,0.005972130059721301,0.008247227225329416",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01681148469965999,0.013222516055912353,0.00887797506611258,0.003966754816773706,0.013411409142425387,0.0061390253116735925,0,0.03163959199093313,0.01360030222893842,0.010011333585190782,0.01718927087268606,0.01275028333962977,0.035323007177937286,0.049962221382697396,0.005383452965621458,0.013694748772194938,0.0074612769172648285,0.018700415564790327,0.02871174914998111,0.023611635814129204,0.016055912353607857,0.018228182848507746,0.024650547789950888,0,0.030695126558367963,0.04070646014355875,0.0409897997733283,0.02068379297317718,0.010578012844729883,0.005194559879108425,0.010011333585190782,0.054873441632036266,0.03503966754816774,0.03305629013978088,0.015017000377786173,0.01945598791084246,0.032772950510011334,0.012466943709860219,0.03456743483188515,0.021439365319229315,0.006233471854930109,0.020967132602946734,0.029467321496033247,0.028900642236494144,0.035606346807706836,0.016055912353607857,0.021817151492255382,0.014355874574990555,0.019644880997355497",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.010156620787850023,0.013194114855244424,0.019743711438063596,0.026293308020882773,0.01689606074988135,0.009966777408637873,0,0.005980066445182724,0.012339819648789748,0.011010915994304699,0.009776934029425723,0.022021831988609398,0.020503084954912196,0.029995253915519698,0.014333175130517323,0.011960132890365448,0.020313241575700046,0.02876127195064072,0.017655434266729948,0.044423350735643095,0.026103464641670623,0.019553868058851447,0.04812529663028002,0,0.03426672994779307,0.0421452301850973,0.052206929283341245,0.009397247271001424,0.012529663028001898,0.02857142857142857,0.053345989558614144,0,0.044803037494067395,0.02477456098718557,0.011770289511153298,0.037019458946369245,0.015282392026578074,0.024489795918367346,0.018035121025154248,0.04015187470336972,0.016231608922638825,0.0044613194114855245,0.02496440436639772,0.005790223065970574,0.010346464167062175,0.01727574750830565,0.018035121025154248,0.010346464167062175,0.004651162790697674",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.008462489303033184,0.017685651801844633,0.01958733479129029,0.018065988399733765,0.01502329561662071,0.012075686982979937,0,0.02082342873442997,0.025387467909099553,0.014833127317676144,0.022534943424931064,0.017685651801844633,0.03289911571740991,0.03413520966054959,0.012075686982979937,0.012075686982979937,0.01502329561662071,0.02519729961015499,0.004088618427308168,0.05961776171912142,0.04326328800988875,0.023200532471237045,0.010934677189312542,0,0.10097936673956451,0.03004659123324142,0.034325377959494155,0.018826661595512027,0.019777503090234856,0.02434154226490444,0,0,0.029571170485880004,0.016734810307121803,0.007416563658838072,0.014833127317676144,0.029856422934296852,0.06513264238851384,0.010174003993534278,0.011600266235618523,0.015783968812398973,0.012931444328230485,0.0046591233241418655,0.03156793762479795,0.010649424740895693,0.007606731957782637,0.01026908814300656,0.0256727203575164,0.00256727203575164",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.010437465964784898,0.009348339081502994,0.009348339081502994,0.014612452350698857,0.011072789980032674,0.009076057360682519,0,0.019876565619894718,0.02949718642221819,0.0027228172082047557,0.02359774913777455,0.012615719731348701,0.04075149754946451,0.0115265928480668,0.030314031584679615,0.02831729896532946,0.020693410782356144,0.022599382828099472,0.027318932655654382,0.05962969685968415,0.036394990016336906,0.024414594300235976,0.04982755491014703,0,0,0.0237792702849882,0.033762933381738976,0.004538028680341259,0.03131239789435469,0.027318932655654382,0,0,0.07406062806316936,0.019241241604646943,0.01887819931021964,0.007442367035759666,0.01588310038119441,0.009348339081502994,0.034216736249773096,0.01397712833545108,0.030314031584679615,0.030132510437465964,0.030767834452713742,0.019695044472681066,0.01415864948266473,0.01797059357415139,0.013069522599382828,0.004810310401161736,0.021328734797603922",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.012809802283486493,0.011881555741204863,0.023020514248584423,0.016801262415297502,0.016244314489928524,0.01707973637798199,0,0.016337139144156687,0.014759120022277916,0.009653764039728951,0.021628144435161978,0.011881555741204863,0.022463566323215445,0.047897521581732105,0.00092824654228163,0.03471642068133296,0.026176552492341965,0.008539868188990996,0.010396361273554255,0.05885083078065534,0.02450570871623503,0.04093567251461988,0.02515548129583217,0,0,0.0817785203750116,0.029332590736099506,0.03870788081314397,0.02478418267891952,0.029518240044555832,0,0,0,0.002691914972616727,0.012624152975030167,0.01086048454469507,0.007147498375568551,0.04650515176830966,0.028589993502274202,0.016615613106841176,0.01763668430335097,0.011324607815835885,0.02794022092267706,0.017172561032210154,0.02979671400724032,0.01763668430335097,0.031746031746031744,0.021906618397846467,0.023020514248584423",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.021496448011809208,0.016053141433711598,0.011532429190884768,0.0227880800811883,0.019558999907740567,0.016237660300765754,0,0.019097702740105176,0.008764646185072424,0.008026570716855799,0.02426423101762155,0.012731801826736784,0.027677830058123444,0.024079712150567395,0.014300212196697113,0.017160254636036536,0.0227880800811883,0.00848786788449119,0.014484731063751269,0.06845649967709198,0.041885782821293474,0.017160254636036536,0.050465910139311745,0,0,0,0.17381677276501523,0.010148537687978595,0.04843620260171603,0.020204815942430114,0,0,0,0.019743518774794723,0.00848786788449119,0.021035150844173817,0.015591844266076207,0.023618414982932004,0.024079712150567395,0.007288495248639173,0.02537134421994649,0.007103976381585017,0.021311929144755052,0.016237660300765754,0.013562136728480487,0.010609834855613986,0.015591844266076207,0.015130547098440816,0.015130547098440816",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006079540656928143,0.008781558726673985,0.010301443890906021,0.009203749050071772,0.007937178079878409,0.017140927129950183,0,0.008106054209237525,0.003715274845900532,0.006839483239044161,0.010132567761546906,0.0179008697120662,0.018069745841425313,0.01925187874693912,0.00928818711475133,0.0056573503335303555,0.002786456134425399,0.00861268259731487,0.008359368403276196,0.5771341720847758,0.027695685214894874,0.015789918095077262,0.019336316811618678,0,0,0,0,0.009710377438149117,0.008190492273917082,0.00447521742801655,0,0,0,0.0151144135776408,0.014185594866165668,0.005826226462889471,0.003293084522502744,0.005488474204171241,0.02026513552309381,0.01342565228404965,0.00447521742801655,0.015029975512961242,0.009203749050071772,0.010554758084944693,0.014354470995524782,0.0026175800050662838,0.007937178079878409,0.003546398716541417,0.014185594866165668",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.023637987496278653,0.03590354272104793,0.03393867222387616,0.01327776123846383,0.011312890741292051,0.011312890741292051,0,0.01988687109258708,0.032807383149746946,0.028341768383447454,0.013099136647811848,0.010955641559988091,0.013099136647811848,0.0716880023816612,0.015778505507591543,0.03882107770169693,0.02697231318844894,0.0054778207799940455,0.007025900565644537,0,0.08157189639773742,0.01816016671628461,0.06579339089014588,0,0,0,0,0.018041083655849954,0.04953855314081572,0.042750818696040485,0,0,0,0.02042274486454302,0.007204525156296517,0.011134266150640072,0.02667460553736231,0.028460851443882107,0.016135754688895505,0.010241143197380172,0.036558499553438525,0.018338791306936587,0.032628758559094966,0.023280738314974694,0.020065495683239058,0.01292051205715987,0.024828818100625188,0.01202738910389997,0.009883894016076214",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0019415762068661195,0.005912982084546818,0.003088871238196099,0.0006177742476392199,0.0021180831347630395,0.004236166269526079,0,0.0022063365987114994,0.004765687053216839,0.0045891801253199185,0.003971405877680699,0.004942193981113759,0.005559968228752979,0.8588827111464125,0.0024710969905568795,0.0019415762068661195,0.0052952078369075985,0.0006177742476392199,0.004412673197422999,0,0,0.0030006177742476392,0.0024710969905568795,0,0,0,0,0.004236166269526079,0.003530138557938399,0.0016768158150207396,0,0,0,0.003618392021886859,0.0045891801253199185,0.0018533227429176596,0.003971405877680699,0.005471714764804518,0.011119936457505957,0.0029123643102991793,0.004765687053216839,0.0052952078369075985,0.005824728620598359,0.003530138557938399,0.002735857382402259,0.0024710969905568795,0.0024710969905568795,0.004147912805577619,0.002735857382402259",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,-1,-1,-1,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014115974408449274,0.022291053112623135,0.020107646999086015,0.0175688026810196,0.019802985680918046,0.010764699908601605,0,0.015283842794759825,0.021732507362648524,0.04290646897532243,0.021986391794455162,0.0206154158626993,0.014979181476591856,0,0.01812734843099421,0.0263532040215294,0.01782268711282624,0.013506651772113335,0.015588504112927795,0,0,0.04468365999796892,0.09292170204123083,0,0,0,0,0.016705595612877017,0.047933380725093934,0.1276530923123794,0,0,0,0.016705595612877017,0.012592667817609425,0.0263532040215294,0.04544531329338885,0.02604854270336143,0.013811313090281304,0.02117396161267391,0.018432009749162183,0.01726414136285163,0.033665075657560675,0.027673403066923938,0.014979181476591856,0.016705595612877017,0.01782268711282624,0.012897329135777394,0.014979181476591856",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,-1,-1,-1,1,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.012422858058828245,0.016911116454275867,0.018113328524485054,0.006892682535865994,0.005770617937004088,0.01194197323074457,0,0.005530175522962251,0.019555983008736073,0.016430231626192195,0.011701530816702733,0.005850765408351367,0.014025807485773823,0,0.013144185300953754,0.04552376372525447,0.032139136010258876,0.015548609441372124,0.011621383345355453,0,0,0.021639817263765328,0.44842510218802595,0,0,0,0,0.0175522962250541,0.015468461970024846,0,0,0,0,0.014666987256552055,0.001683096898292859,0.015468461970024846,0.019636130480083353,0.03734872164783201,0.011300793459966338,0.01266330047287008,0.02460527370361465,0.016830968982928587,0.018033181053137774,0.01434639737116294,0.013865512543079266,0.005850765408351367,0.009938286447062595,0.007373567363949667,0.010178728861104432",-1
"0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.02018124558133556,0.030850311716691305,0.02127386078796838,0.021788032649913233,0.01857445851275789,0.02230220451185809,0,0.024873063821582365,0.04582556719583521,0.029821967992801592,0.019088630374702743,0.021788032649913233,0.017481843306125074,0,0.027893823510508387,0.0635644964329327,0.01690339996143711,0.01632495661674915,0.0140111832379973,0,0,0.08882318915097372,0,0,0,0,0,0.012854296548621377,0.1120894659039784,0,0,0,0,0.01690339996143711,0.019667073719390707,0.02127386078796838,0.033228356578186256,0.030850311716691305,0.021788032649913233,0.01735330034063886,0.02018124558133556,0.017481843306125074,0.02737965164856353,0.02230220451185809,0.02230220451185809,0.01632495661674915,0.027893823510508387,0.02018124558133556,0.01857445851275789",1
"0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,-1,-1,-1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006576138013493894,0.009565291655991117,0.011614997010846357,0.008369630198992228,0.015372790161414296,0.009650696045776752,0,0.017764113075412077,0.013835511145272867,0.0207532667179093,0.008882056537706039,0.016824664787770092,0.006576138013493894,0,0.02092407549748057,0.0329660944572551,0.007942608250064053,0.006917755572636433,0.007771799470492783,0,0,0.5773336749508925,0,0,0,0,0,0.010333931164061833,0,0,0,0,0,0.016568451618413187,0.009906909215133658,0.016739260397984457,0.0072593731317789735,0.02809804423947391,0.006917755572636433,0.008882056537706039,0.011187975061918183,0.006405329233922624,0.015287385771628663,0.018191135024340253,0.014091724314629772,0.010504739943633103,0.0058929028952088135,0.006832351182850798,0.0072593731317789735",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.010752688172043012,0.0044216661642046025,0.02251030047231434,0.023314239774896994,0.004924128228318762,0.023816701839011155,0.03678022309315647,0.011958597125916993,0.023012762536428498,0.016279770877298764,0.00321575721033062,0.0160787860516531,0.021002914279971863,0.010049241282283187,0.008742839915586373,0.02793689076474726,0.04532207818309718,0.025022610792885137,0.04029745754195558,0.028137875590392925,0.014169430208019295,0.008843332328409205,0.025525072856999297,0.04120188925736107,0.0507486684755301,0.020500452215857702,0.023917194251833987,0.018289619133755403,0.0013064013666968144,0.010752688172043012,0.03758416239573912,0.02622851974675912,0.018892573610692392,0.00904431715405487,0.023414732187719826,0.0018088634308109737,0.015978293638830268,0.03728268515727062,0.013465983318259472,0.01808863430810974,0.015777308813184603,0.018892573610692392,0.033363481057180185,0.030047231434026732,0.024620641141593808,0.011456135061802835,0.012963521254145313,0.02562556526982213,0.006632499246306904",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0035382997035478627,0.025246246533422587,0.006598450798508177,0.010901788275796118,0.01893468490006694,0.01922157406521947,0.023811800707659942,0.012336234101558765,0.015396385196519077,0.030123362341015588,0.010328009945491058,0.044659080042077075,0.025437505976857608,0.01577890408338912,0.01979535239552453,0.016065793248541647,0.006024672468203118,0.02916706512384049,0.030697140671320646,0.03155780816677824,0.03337477287941092,0.006598450798508177,0.016639571578846706,0.025246246533422587,0,0.013483790762168883,0.02457683848140002,0.023811800707659942,0.022090465716744764,0.06349813522042651,0.010328009945491058,0.04255522616429186,0.024768097924835038,0.020942909056134648,0.005737783303050588,0.008702304676293392,0.0419814478339868,0.02859328679353543,0.017213349909151764,0.03719996174811131,0.01482260686621402,0.013675050205603901,0.02878454623697045,0.017404609352586784,0.01979535239552453,0.01501386630964904,0.015396385196519077,0.007459118293965765,0.00468585636415798",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01827258170858058,0.026843741169821984,0.0066873881510784595,0.02025054158425167,0.003296599792785156,0.0175190731845154,0.04765941414712254,0.011773570688518415,0.012809644909108034,0.010172365074879909,0.0525572195535462,0.04097202599604408,0.01855514740510502,0.020344730149759818,0.0087595365922577,0.025242535556183478,0.010643307902420646,0.010172365074879909,0.05528868795328247,0.0087595365922577,0.012056136385042856,0.02317038711500424,0.012998022040124329,0.005368748233964397,0,0.0087595365922577,0.024677404163134596,0.02175755863238203,0.02382970707356127,0,0.04784779127813883,0.061222567580295754,0.022605255721955354,0.016012056136385042,0.010360742205896204,0.024677404163134596,0.019779598756710936,0.012809644909108034,0.06423660167655647,0.004709428275407365,0.009230479419798437,0.008665348026749552,0.031270603748704905,0.031270603748704905,0.01893190166713761,0.00979561081284732,0.02175755863238203,0.003296599792785156,0.022322690025430914",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.007897705904475368,0.013915005641218503,0.018239939827002633,0.01871004136893569,0.022564874012786763,0.03112072207596841,0.015701391500564123,0.007991726212861977,0.02491538172245205,0.017299736743136517,0.03375329071079353,0.04475366679202708,0.027171869123730725,0.023317036479879653,0.011094396389620158,0.026607747273411055,0.021436630312147424,0.04701015419330575,0.03995863106430989,0.02924031590823618,0.004606995110943964,0.013162843174125612,0.017299736743136517,0.01946220383602858,0,0.011658518239939826,0.005735238811583302,0.013350883790898833,0.025855584806318166,0,0.04795035727717187,0.012316660398646108,0.02604362542309139,0.016547574276043624,0.02999247837532907,0.032625047010154194,0.016077472734110566,0.03694998119593832,0,0.04259119969913501,0.015701391500564123,0.008555848063181647,0.015701391500564123,0.0081797668296352,0.01250470101541933,0.052745393004889056,0.01805189921022941,0.004606995110943964,0.009025949605114705",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0","0.008748573602130088,0.018352985926207682,0.01207683529859262,0.021681247622670218,0.024724229745150247,0.01588056295169266,0.012457208063902625,0.016736401673640166,0.018543172308862686,0.01588056295169266,0.038417649296310384,0.05230125523012552,0.025675161658425257,0.02900342335488779,0.012457208063902625,0.018067706352225182,0.01882845188284519,0.020159756561430202,0.034518828451882845,0.02510460251046025,0.003708634461772537,0.0298592620768353,0.0197793837961202,0.024724229745150247,0,0.03585013313046786,0.0400342335488779,0.008748573602130088,0.029193609737542793,0,0.02405857740585774,0.023868391023202738,0.006181057436287562,0.010460251046025104,0.022727272727272728,0.025770254849752757,0.056770635222518066,0.04431342715861544,0,0.030334728033472803,0.020349942944085205,0.020159756561430202,0.027291745910992773,0.017211867630277673,0.003518448079117535,0,0.01112590338531761,0.013883605933815138,0.010460251046025104",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0","0.015066805647683123,0.004264190277646167,0.020657632900596988,0.010234056666350801,0.017056761110584667,0.011750213209513883,0.04188382450488013,0.01828863830190467,0.0076755424997631,0.01459300672794466,0.016298682839003126,0.012982090400833887,0.05609779209703402,0.02416374490666161,0.01743580024637544,0.01904671657348621,0.019425755709276984,0.06130958021415711,0.04036766796171705,0.028712214536150856,0.015824883919264666,0.007201743580024638,0.022458068795603147,0.013645408888467735,0,0.03619823746801857,0.031175968918790865,0.024448024258504692,0.014024448024258505,0,0.06462617265232636,0.01421396759215389,0.006159385956600019,0.025774661233772388,0.016677721974793898,0.03468208092485549,0,0.028901734104046242,0,0.013834928456363119,0.013834928456363119,0.014403487160049275,0.06329953567705866,0.017056761110584667,0.03174452762247702,0,0.02141571117217853,0.004927508765280015,0.006159385956600019",-1
