Board State,Action Probabilities,Player
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.08931419457735247,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.08213716108452951,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.08572567783094098,0.10964912280701754,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.08692185007974482,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.09409888357256778,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445,0.01076555023923445",-1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0.045087976539589444,0.04948680351906158,0.0036656891495601175,0.04948680351906158,0.0036656891495601175,0.0036656891495601175,0.047653958944281524,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0469208211143695,0.0036656891495601175,0.0036656891495601175,0.05535190615835777,0.0469208211143695,0.04875366568914956,0.0036656891495601175,0.0036656891495601175,0.050219941348973604,0.06085043988269795,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.056085043988269793,0,0.0036656891495601175,0.04875366568914956,0.0036656891495601175,0.047653958944281524,0.0036656891495601175,0.0036656891495601175,0.0469208211143695,0.0036656891495601175,0.0469208211143695,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.053519061583577714,0.0036656891495601175,0.0036656891495601175,0.0036656891495601175,0.0469208211143695,0.04618768328445748,0.0036656891495601175",1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.07061068702290077,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.08587786259541985,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.07137404580152672,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0,0.13053435114503817,0.0751908396946565,0.06946564885496183,0.007633587786259542,0,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.07442748091603053,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.07061068702290077,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.06946564885496183,0.007633587786259542",-1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.05219878441186986,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.053628888094386845,0,0,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0,0.06542724347515194,0.5219878441186986,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.06006435466571326,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.05148373257061137,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386,0.0050053628888094386",1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0.014300306435137897,0.012768130745658836,0.015832482124616958,0.017364657814096015,0.028089887640449437,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.022982635342185902,0.11159346271705822,0.015832482124616958,0.012768130745658836,0.012768130745658836,0.017364657814096015,0.012768130745658836,0.03421859039836568,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.03677221654749745,0,0,0.02553626149131767,0.014300306435137897,0.01251276813074566,0,0.012768130745658836,0,0.012768130745658836,0.014300306435137897,0.012768130745658836,0.07277834525025537,0.012768130745658836,0.0186414708886619,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.01251276813074566,0.11772216547497447,0.012768130745658836,0.012768130745658836,0.012768130745658836,0.07814096016343207,0.012768130745658836",-1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0","0,0.003084304318026045,0.049006168608636054,0.07128169979437972,0.04660726525017135,0.003084304318026045,0.07128169979437972,0.003084304318026045,0.049006168608636054,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.04557916381082933,0.04934886908841672,0.003084304318026045,0.003084304318026045,0.04763536668951337,0.003084304318026045,0.04763536668951337,0.047292666209732694,0.003084304318026045,0.003084304318026045,0,0,0.04660726525017135,0.046264564770390676,0.04455106237148732,0,0.003084304318026045,0,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.003084304318026045,0.04455106237148732,0.07128169979437972,0.003084304318026045,0.04934886908841672,0.003084304318026045,0,0.047978067169294036,0.003084304318026045,0.04763536668951337,0.003084304318026045,0.003084304318026045",1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0","0,0.0086271567891973,0.0086271567891973,0,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.07501875468867217,0.0086271567891973,0.0086271567891973,0.07801950487621906,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.12378094523630907,0,0,0.0086271567891973,0.0086271567891973,0.0086271567891973,0,0.0086271567891973,0,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.3953488372093023,0.0086271567891973,0.0086271567891973,0.0086271567891973,0,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973,0.0086271567891973",-1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0","0,0.002277255906632508,0.002277255906632508,0,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0,0,0.002277255906632508,0.002277255906632508,0.002277255906632508,0,0.002277255906632508,0,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0.002277255906632508,0,0.002277255906632508,0.002277255906632508,0.05664674067748363,0,0.7717050953600911,0.05863933959578708,0.02875035582123541,0.002277255906632508,0.002277255906632508",1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0","0,0.01914523303036163,0.01914523303036163,0,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.022626184490427383,0.020885708760394507,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.025720363566041383,0.01914523303036163,0.01914523303036163,0.020885708760394507,0.01914523303036163,0.01914523303036163,0.01914523303036163,0.030361632179462385,0,0,0.01914523303036163,0.01914523303036163,0.01914523303036163,0,0.01914523303036163,0,0.01914523303036163,0.07851479404370527,0.01914523303036163,0.022626184490427383,0.020885708760394507,0.01914523303036163,0.16225101527750918,0,0.01914523303036163,0.01914523303036163,0.01914523303036163,0,0,0.020885708760394507,0.01914523303036163,0.01914523303036163,0.01914523303036163",-1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.025757575757575757,0.0018181818181818182,0,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.03212121212121212,0.0018181818181818182,0.0018181818181818182,0.03151515151515152,0.0018181818181818182,0.02696969696969697,0.030303030303030304,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.030606060606060605,0.0018181818181818182,0.027878787878787878,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0,0,0.0018181818181818182,0.0018181818181818182,0.02909090909090909,0,0.027878787878787878,0,0.0018181818181818182,0.030606060606060605,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.5442424242424242,0,0,0.03272727272727273,0.0018181818181818182,0.0018181818181818182,0,0,0.030303030303030304,0.02666666666666667,0.029696969696969697,0.0018181818181818182",1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.020666979802724285,0.018788163457022077,0,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.025833724753405354,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.027712541099107563,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.27947393142320337,0,0,0.020666979802724285,0.018788163457022077,0.020666979802724285,0,0.020666979802724285,0,0.018788163457022077,0.020666979802724285,0.018788163457022077,0.018788163457022077,0.018788163457022077,0,0,0,0.018788163457022077,0.018788163457022077,0.018788163457022077,0,0,0.018788163457022077,0.018788163457022077,0.018788163457022077,0.018788163457022077",-1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.01834108951546674,0.0010949904188338351,0,0.0010949904188338351,0.0010949904188338351,0.014508623049548317,0.021626060771968245,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351,0.02053107035313441,0.0010949904188338351,0.017519846701341362,0.02053107035313441,0.0010949904188338351,0.0010949904188338351,0.7886668491650698,0.0010949904188338351,0.0010949904188338351,0.01834108951546674,0.019983575143717493,0.0010949904188338351,0,0,0,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351,0,0.0010949904188338351,0,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351,0.015603613468382151,0,0,0,0.0010949904188338351,0.0010949904188338351,0.01587736107309061,0,0,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351,0.0010949904188338351",1
"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.027689429373246026,0.027502338634237605,0,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.03367633302151544,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027689429373246026,0.029747427502338636,0,0.027502338634237605,0.027502338634237605,0.027689429373246026,0.027502338634237605,0.027689429373246026,0,0,0,0.027502338634237605,0.027502338634237605,0.027689429373246026,0,0.027502338634237605,0,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0.027502338634237605,0,0,0,0.027502338634237605,0.027689429373246026,0.027502338634237605,0,0,0.027502338634237605,0.027689429373246026,0.027689429373246026,0.027502338634237605",-1
"1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.02722117202268431,0.02722117202268431,0,0.05330812854442344,0.053686200378071834,0.026843100189035917,0.0011342155009451795,0.023440453686200378,0.053686200378071834,0,0.053686200378071834,0.02608695652173913,0.02722117202268431,0.02722117202268431,0.05330812854442344,0.026843100189035917,0,0.053686200378071834,0.026465028355387523,0.02570888468809074,0.02722117202268431,0.026465028355387523,0,0,0,0.026465028355387523,0.02608695652173913,0.0011342155009451795,0,0.02608695652173913,0,0.020415879017013232,0.026843100189035917,0.02608695652173913,0.0011342155009451795,0.026843100189035917,0,0,0,0.023440453686200378,0.026843100189035917,0.024574669187145556,0,0,0.023440453686200378,0.026465028355387523,0.026465028355387523,0.02722117202268431",1
"1,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.030291411042944784,0.030291411042944784,0,0.027607361963190184,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.033358895705521474,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.04946319018404908,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.036042944785276074,0,0,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0,0.03067484662576687,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.036042944785276074,0.030291411042944784,0,0,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0,0,0.027607361963190184,0.027607361963190184,0.027607361963190184,0.033358895705521474",-1
"1,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0","0,0.026194144838212634,0.028120184899845916,0,0.0015408320493066256,0,0.0015408320493066256,0.02465331278890601,0.027349768875192602,0.026579352850539292,0,0.363251155624037,0.026194144838212634,0.0015408320493066256,0.026194144838212634,0.027349768875192602,0,0,0.025423728813559324,0.02426810477657935,0.0015408320493066256,0.0015408320493066256,0.02426810477657935,0,0,0,0.027349768875192602,0.02580893682588598,0.0015408320493066256,0,0.02465331278890601,0,0.028120184899845916,0.02580893682588598,0.02580893682588598,0.02580893682588598,0.027349768875192602,0,0,0,0.0211864406779661,0.026964560862865947,0.0015408320493066256,0,0,0.0015408320493066256,0.025038520801232665,0.026579352850539292,0.027349768875192602",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006119951040391677,0.006119951040391677,0.006527947776417789,0.07384740922072623,0.006119951040391677,0.006119951040391677,0.006527947776417789,0.006527947776417789,0.006119951040391677,0.006119951040391677,0.006527947776417789,0.006527947776417789,0.006119951040391677,0.006119951040391677,0.006119951040391677,0.006527947776417789,0.006119951040391677,0.006527947776417789,0.006119951040391677,0.006119951040391677,0.06283149734802121,0.006119951040391677,0.006119951040391677,0.0864953080375357,0.06650346797225622,0.006119951040391677,0.006119951040391677,0.006119951040391677,0.006119951040391677,0.12362301101591187,0.006527947776417789,0.06731946144430845,0.06119951040391677,0.006119951040391677,0.006119951040391677,0.07180742554059567,0.006119951040391677,0.07670338637290902,0.006119951040391677,0.006527947776417789,0.006119951040391677,0.006119951040391677,0.06650346797225622,0.006119951040391677,0.006119951040391677,0.006527947776417789,0.006119951040391677,0.006119951040391677,0.006527947776417789",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006896551724137931,0.006896551724137931,0.006896551724137931,0.06315789473684211,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.06860254083484574,0.006896551724137931,0.0751361161524501,0.006896551724137931,0.07404718693284937,0.006896551724137931,0.06606170598911071,0.06606170598911071,0.07223230490018148,0,0.11542649727767695,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.06678765880217785,0.006896551724137931,0.006896551724137931,0.07041742286751361,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.057740887766149405,0.06892818477084085,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.07073258751353302,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.06098881270299531,0.00577408877661494,0.00577408877661494,0.07542403464453266,0.00577408877661494,0.00577408877661494,0.06748466257668712,0.07217610970768676,0.06820642367376398,0,0,0.00577408877661494,0.05918440996030314,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.06748466257668712,0.00577408877661494,0.00577408877661494,0.06315409599422592,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.00577408877661494,0.06640202093107181,0.00577408877661494,0.00577408877661494,0.00577408877661494",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006759294029290274,0.006383777694329703,0.06759294029290275,0.006383777694329703,0.061209162598573036,0.006383777694329703,0.061209162598573036,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.061209162598573036,0.07172361997746902,0.006383777694329703,0.060082613593691325,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.06383777694329704,0.006383777694329703,0.006383777694329703,0.006383777694329703,0,0.06834397296282388,0.006383777694329703,0.006759294029290274,0.006383777694329703,0.07622981599699587,0,0,0.06759294029290275,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.05933158092377019,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.006383777694329703,0.06383777694329704,0.006383777694329703,0.006383777694329703",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.003386004514672686,0.003386004514672686,0.05003762227238525,0.05154251316779534,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.04702784048156509,0.046651617757712566,0.003386004514672686,0.04702784048156509,0.05154251316779534,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.081640331075997,0.05003762227238525,0.04702784048156509,0.003386004514672686,0.003386004514672686,0.045146726862302484,0.05379984951091046,0.04589917231000752,0,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.003386004514672686,0,0,0,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.0545522949586155,0.04477050413844996,0.003386004514672686,0.04815650865312265,0.003386004514672686,0.04288939051918736,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.003386004514672686,0.0526711813393529,0.04815650865312265",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.013468013468013467,0.013093901982790871,0.013468013468013467,0.08791619902731014,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.10362888140665918,0.013093901982790871,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.16647961092405536,0.013468013468013467,0.013468013468013467,0,0.013468013468013467,0.013468013468013467,0.013093901982790871,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013468013468013467,0,0.10624766180321736,0.013468013468013467,0.013468013468013467,0.013468013468013467,0,0,0,0.013468013468013467,0.013093901982790871,0.013093901982790871,0.013468013468013467,0.013468013468013467,0.013093901982790871,0.013093901982790871,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.013093901982790871,0.013468013468013467,0.013468013468013467,0.013468013468013467",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.05444521019986216,0.05134390075809786,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.04686423156443832,0.003790489317711923,0,0.003790489317711923,0.049276361130255,0,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.055823569951757405,0.003790489317711923,0.003790489317711923,0.003790489317711923,0,0.003790489317711923,0.47105444521019985,0.003790489317711923,0.048587181254307374,0,0,0,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.003790489317711923,0.0461750516884907,0.003790489317711923,0.003790489317711923,0.04755341144038594",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.07555555555555556,0.01411764705882353,0.01411764705882353,0.015947712418300654,0.01411764705882353,0.01411764705882353,0.01411764705882353,0.08026143790849673,0.015947712418300654,0.022222222222222223,0.015947712418300654,0.01411764705882353,0,0.01411764705882353,0.01411764705882353,0,0.025359477124183006,0.015947712418300654,0.02954248366013072,0.01411764705882353,0.04156862745098039,0.02065359477124183,0.01411764705882353,0,0.02666666666666667,0,0.05542483660130719,0.01411764705882353,0,0,0,0.01411764705882353,0.01411764705882353,0.017516339869281045,0.01411764705882353,0.11895424836601307,0.015947712418300654,0.015947712418300654,0.015947712418300654,0.023790849673202615,0.01411764705882353,0.01411764705882353,0.015947712418300654,0.01411764705882353,0.02666666666666667,0.015947712418300654,0.01411764705882353,0.02065359477124183,0.017516339869281045",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0","0.044955387783115995,0.0030885380919698007,0.0030885380919698007,0.042210020590253944,0.0030885380919698007,0.0030885380919698007,0.0030885380919698007,0.0030885380919698007,0.0030885380919698007,0.044955387783115995,0.0030885380919698007,0.0030885380919698007,0,0.044955387783115995,0.04049416609471517,0,0.041523678792038436,0.0030885380919698007,0.0030885380919698007,0.0030885380919698007,0.04392587508579272,0.04598490048043926,0.04770075497597804,0,0.0030885380919698007,0,0.07137954701441318,0.0030885380919698007,0,0,0,0.042210020590253944,0.0030885380919698007,0.0030885380919698007,0.03740562800274537,0,0.13486616334934798,0.04083733699382292,0.03809196980096088,0.0030885380919698007,0.0030885380919698007,0.0425531914893617,0.0030885380919698007,0.050102951269732326,0.0030885380919698007,0.0030885380919698007,0.0030885380919698007,0.03980782429649966,0.03809196980096088",-1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0,0.011917280056081317,0.011917280056081317,0,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0,0.011917280056081317,0,0.4682790045566071,0.011917280056081317,0,0,0,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0,0,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.07886435331230283,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317,0.011917280056081317",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,1,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.02501975243613379,0.0021069265209375824,0.0021069265209375824,0,0.0021069265209375824,0.0021069265209375824,0,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.7534895970503028,0.02475638662101659,0.0021069265209375824,0.0021069265209375824,0,0.023439557545430603,0,0,0.028970239662891757,0,0,0,0.025546484066368186,0.02501975243613379,0.0021069265209375824,0.028443508032657362,0,0,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824,0.0021069265209375824",-1
