Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.008576998050682261,0.06939571150097466,0.008576998050682261,0.008576998050682261,0.07563352826510722,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.07446393762183236,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.1419103313840156,0.008576998050682261,0.07797270955165692,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.07134502923976609,0.07368421052631578,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.07251461988304093,0.008576998050682261,0.008576998050682261,0.008576998050682261,0.008576998050682261",-1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.007809726659566915,0.007809726659566915,0.06780262690805822,0.06602768903088392,0.007809726659566915,0.08022719204827831,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.07277245296414625,0.007809726659566915,0.12815051473198438,0.07916222932197373,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.06957756478523251,0,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.007809726659566915,0.06993255236066738,0.007809726659566915,0.007809726659566915,0.06957756478523251,0.007809726659566915",1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.08063943161634103,0.009591474245115453,0.009591474245115453,0,0.07744227353463588,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.07175843694493783,0,0.08383658969804618,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.07602131438721137,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.08596802841918295,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.009591474245115453,0.07602131438721137,0.08383658969804618,0.009591474245115453",-1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.03707823507601038,0.0018539117538005192,0.0018539117538005192,0.03781979977753059,0.03819058212829069,0.0018539117538005192,0.0018539117538005192,0.03819058212829069,0.0018539117538005192,0.026696329254727477,0,0.039302929180571,0.03707823507601038,0.0018539117538005192,0.0018539117538005192,0.0018539117538005192,0.03781979977753059,0,0.0389321468298109,0.03967371153133111,0.03744901742677049,0.0018539117538005192,0.0018539117538005192,0,0.03967371153133111,0.03781979977753059,0.0018539117538005192,0.034853540971449756,0.0018539117538005192,0.0018539117538005192,0.03188728216536893,0.03781979977753059,0.03596588802373007,0.03819058212829069,0.04004449388209121,0.033741193919169445,0,0.0018539117538005192,0.03596588802373007,0.0018539117538005192,0.03819058212829069,0.03707823507601038,0.03596588802373007,0.0018539117538005192,0.0018539117538005192,0.0018539117538005192,0.0018539117538005192,0.04004449388209121,0.039302929180571",1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.09945397815912636,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.10413416536661467,0.016770670826833072,0.0171606864274571,0.016770670826833072,0.016770670826833072,0.016770670826833072,0,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.0171606864274571,0.016770670826833072,0.023010920436817472,0.016770670826833072,0.016770670826833072,0,0.0171606864274571,0,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.10101404056162247,0.016770670826833072,0.016770670826833072,0.016770670826833072,0.0171606864274571,0.016770670826833072",-1
"0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.027900146842878122,0.02459618208516887,0.02643171806167401,0.020558002936857563,0,0.0315712187958884,0.02826725403817915,0.03010279001468429,0.02973568281938326,0.022393538913362702,0,0.03120411160058737,0.03120411160058737,0.030837004405286344,0.0315712187958884,0.0011013215859030838,0.026064610866372982,0,0.032305433186490456,0.02936857562408223,0.02459618208516887,0.0011013215859030838,0.026064610866372982,0,0.03267254038179148,0.02459618208516887,0.0011013215859030838,0.024229074889867842,0.0011013215859030838,0.0011013215859030838,0.0011013215859030838,0.02459618208516887,0.026798825256975037,0.027165932452276064,0,0.027165932452276064,0,0.027900146842878122,0.02459618208516887,0.025330396475770924,0.03120411160058737,0.02459618208516887,0.024229074889867842,0.03010279001468429,0.0315712187958884,0.02459618208516887,0.02459618208516887,0.0315712187958884,0.0011013215859030838",1
"0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.016882606988614057,0.016882606988614057,0.016882606988614057,0.1707891637220259,0,0.016882606988614057,0.021594032194738908,0.019238319591676482,0.016882606988614057,0.016882606988614057,0,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.019238319591676482,0,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0,0,0.019238319591676482,0.016882606988614057,0.019238319591676482,0.019238319591676482,0.016882606988614057,0.016882606988614057,0.06595995288574794,0.016882606988614057,0.016882606988614057,0,0.016882606988614057,0,0.016882606988614057,0.04672163329407145,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.016882606988614057,0.019238319591676482,0.016882606988614057,0.019238319591676482,0.016882606988614057,0.053788771103258734",-1
"0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0","0.006219765031098825,0.006219765031098825,0.05148583275742916,0,0,0.06668970283344851,0.0608154803040774,0.0525224602626123,0.006219765031098825,0.053213545266067724,0,0.0525224602626123,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.05148583275742916,0.006219765031098825,0,0.006219765031098825,0.0525224602626123,0.050103662750518314,0.006219765031098825,0.006219765031098825,0,0,0.053213545266067724,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.06254319281271596,0.006219765031098825,0.006219765031098825,0,0.006219765031098825,0,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.050103662750518314,0.06185210780926054,0.006219765031098825,0.05148583275742916,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.006219765031098825,0.06772633033863165",1
"0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1","0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0,0,0.04969879518072289,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0,0.04442771084337349,0.0030120481927710845,0.0030120481927710845,0.03802710843373494,0.0030120481927710845,0.03802710843373494,0,0.0391566265060241,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0,0,0.0030120481927710845,0.043298192771084335,0.03802710843373494,0.0391566265060241,0.0030120481927710845,0.0030120481927710845,0.43373493975903615,0.03426204819277109,0.0030120481927710845,0,0.0030120481927710845,0,0.0030120481927710845,0.040286144578313254,0.035015060240963854,0.0030120481927710845,0.04555722891566265,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0",-1
"0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1","0.01992803764184888,0.026570716855798506,0.027954608358704676,0,0,0.03321339606974813,0.02933849986161085,0.015499584832549129,0.030722391364517022,0.012178245225574315,0,0.012178245225574315,0.07251591475228342,0.030445613063935787,0.012178245225574315,0.01992803764184888,0.022695820647661222,0,0.03182950456684196,0.012178245225574315,0.025463603653473568,0.024079712150567395,0.0168834763354553,0,0,0.026570716855798506,0.025463603653473568,0.012178245225574315,0.015499584832549129,0.02933849986161085,0.07140880154995849,0,0.02933849986161085,0.013838915029061722,0,0.027954608358704676,0,0.012178245225574315,0.030445613063935787,0.026570716855798506,0.026570716855798506,0.027954608358704676,0.026570716855798506,0.01992803764184888,0.026570716855798506,0.02933849986161085,0.012178245225574315,0.03432050927207307,0",1
"0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1","0.031938325991189426,0.03671071953010279,0.03450807635829662,0,0,0.038913362701908955,0.035609397944199705,0.0022026431718061676,0.03671071953010279,0.0022026431718061676,0,0.0022026431718061676,0,0.03854625550660793,0.03524229074889868,0.0022026431718061676,0.0022026431718061676,0,0.03671071953010279,0.037077826725403815,0.0381791483113069,0.0022026431718061676,0.0022026431718061676,0,0,0.03524229074889868,0.03671071953010279,0.03120411160058737,0.034140969162995596,0.037077826725403815,0.03267254038179148,0,0.03524229074889868,0.039647577092511016,0,0.03671071953010279,0,0.03671071953010279,0.05763582966226138,0.0022026431718061676,0.03450807635829662,0.0022026431718061676,0.034140969162995596,0.03340675477239354,0.031938325991189426,0.0022026431718061676,0.028634361233480177,0.0022026431718061676,0",-1
"0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.004961832061068702,0.004961832061068702,0.004961832061068702,0,0,0.7786259541984732,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.04770992366412214,0,0.004961832061068702,0,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0,0,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0,0.004961832061068702,0.004961832061068702,0,0.004961832061068702,0,0.004961832061068702,0,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0.004961832061068702,0",1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.023090586145648313,0.018872113676731795,0.017539964476021314,0,0,0,0.021758436944937832,0.021758436944937832,0.02708703374777975,0.028419182948490232,0,0.06594138543516874,0,0.024422735346358793,0.015985790408525755,0.06372113676731794,0.014209591474245116,0,0.02975133214920071,0.020426287744227355,0.017539964476021314,0.017539964476021314,0.017539964476021314,0,0,0.09480461811722914,0.020426287744227355,0.014209591474245116,0.017539964476021314,0.02708703374777975,0.023090586145648313,0,0.020426287744227355,0.03108348134991119,0,0.020426287744227355,0,0.014209591474245116,0,0.025976909413854353,0.09258436944937833,0.028419182948490232,0.020426287744227355,0.018872113676731795,0.021758436944937832,0.020426287744227355,0.014209591474245116,0.028419182948490232,0",-1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.03008298755186722,0.0017289073305670815,0.0017289073305670815,0,0,0,0.028008298755186723,0.025242047026279392,0.026970954356846474,0.0017289073305670815,0,0.0017289073305670815,0,0.5051867219917012,0.026625172890733056,0.0017289073305670815,0.0017289073305670815,0,0.0017289073305670815,0.029045643153526972,0.026970954356846474,0.0017289073305670815,0.025933609958506226,0,0,0,0.0017289073305670815,0.030774550484094054,0.0017289073305670815,0.0017289073305670815,0.029391424619640387,0,0.0017289073305670815,0.0017289073305670815,0,0.0017289073305670815,0,0.0017289073305670815,0,0.024896265560165973,0.029391424619640387,0.024896265560165973,0.0017289073305670815,0.026625172890733056,0.026625172890733056,0.025933609958506226,0.0017289073305670815,0.028008298755186723,0",1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.008403361344537815,0.008403361344537815,0.008658008658008658,0,0,0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0,0.008403361344537815,0,0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0,0.008403361344537815,0.008403361344537815,0.7224344283167813,0.008403361344537815,0.008403361344537815,0,0,0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0,0.008403361344537815,0.008403361344537815,0,0.008403361344537815,0,0.008403361344537815,0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0",-1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.03299396681749623,0.022812971342383106,0.021493212669683258,0,0,0,0.01715686274509804,0.024132730015082957,0.028092006033182505,0.024132730015082957,0,0.021493212669683258,0,0,0.024132730015082957,0.024132730015082957,0.03299396681749623,0,0.030542986425339366,0.08239064856711915,0,0.06975867269984917,0.024132730015082957,0,0,0,0.01715686274509804,0.021493212669683258,0.025452488687782805,0.025452488687782805,0.03544494720965309,0,0.025452488687782805,0.031862745098039214,0,0.07296380090497738,0,0.028092006033182505,0,0.024132730015082957,0.031862745098039214,0.01998491704374057,0.031862745098039214,0.029411764705882353,0.025452488687782805,0.021493212669683258,0.021493212669683258,0.030542986425339366,0",1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.04199655765920826,0.04647160068846816,0.006540447504302926,0,0,0,0.043717728055077454,0.043029259896729774,0.05714285714285714,0.006540447504302926,0,0.006540447504302926,0,0,0.04130808950086059,0.044061962134251294,0.006540447504302926,0,0.04991394148020654,0,0,0.006540447504302926,0.006540447504302926,0,0,0,0.07917383820998279,0.006540447504302926,0.006540447504302926,0.04750430292598967,0.006540447504302926,0,0.043029259896729774,0.006540447504302926,0,0.04475043029259897,0,0.04819277108433735,0,0.006540447504302926,0.05335628227194492,0.054388984509466436,0.043717728055077454,0.04647160068846816,0.04199655765920826,0.006540447504302926,0.006540447504302926,0.04475043029259897,0",-1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.02297147091515376,0.025194516487587994,0.018895887365690995,0,0,0,0.016672841793256763,0.018895887365690995,0.02297147091515376,0.07410151908114117,0,0.016672841793256763,0,0,0.02297147091515376,0.018895887365690995,0.07113745831789552,0,0.02482400889218229,0,0,0.08040014820303816,0.016672841793256763,0,0,0,0,0.016672841793256763,0.020748425342719527,0.020748425342719527,0.027047054464616523,0,0.07113745831789552,0.07261948869951834,0,0.08521674694331234,0,0.018895887365690995,0,0.016672841793256763,0.018895887365690995,0.016672841793256763,0.0759540570581697,0.020748425342719527,0.016672841793256763,0.016672841793256763,0.016672841793256763,0.016672841793256763,0",1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,1","0.0014814814814814814,0.0014814814814814814,0.0014814814814814814,0,0,0,0.0014814814814814814,0.024074074074074074,0.024814814814814814,0.02148148148148148,0,0.024444444444444446,0,0,0.025185185185185185,0.025925925925925925,0.024814814814814814,0,0.0014814814814814814,0,0,0.0014814814814814814,0.024074074074074074,0,0,0,0,0.02185185185185185,0.0014814814814814814,0.025925925925925925,0.025925925925925925,0,0.0014814814814814814,0.020370370370370372,0,0,0,0.025185185185185185,0,0.02259259259259259,0.024444444444444446,0.024814814814814814,0.524074074074074,0.0014814814814814814,0.0014814814814814814,0.024444444444444446,0.025555555555555557,0.025185185185185185,0",-1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0.034225424601132266,0.034482758620689655,0.034482758620689655,0,0,0,0.034225424601132266,0.034225424601132266,0.034225424601132266,0.034225424601132266,0,0.034225424601132266,0,0,0.034225424601132266,0.034482758620689655,0.034482758620689655,0,0.03705609881626351,0,0,0.034225424601132266,0.034482758620689655,0,0,0,0,0.034225424601132266,0.034225424601132266,0.034225424601132266,0.03705609881626351,0,0.034225424601132266,0.034225424601132266,0,0,0,0.034482758620689655,0,0.034482758620689655,0.034225424601132266,0.034225424601132266,0,0.034225424601132266,0.034225424601132266,0.034225424601132266,0.034225424601132266,0.034225424601132266,0",1
"0,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0.04472477064220184,0.04472477064220184,0.04472477064220184,0,0,0,0.04472477064220184,0.02102446483180428,0.02217125382262997,0.04434250764525994,0,0.021788990825688075,0,0,0.04472477064220184,0.021406727828746176,0.04472477064220184,0,0,0,0,0.04434250764525994,0.04434250764525994,0,0,0,0,0.04434250764525994,0.04472477064220184,0.02217125382262997,0.04472477064220184,0,0.04472477064220184,0.04434250764525994,0,0,0,0.04472477064220184,0,0.04472477064220184,0.021406727828746176,0.02217125382262997,0,0.02217125382262997,0.021406727828746176,0.04472477064220184,0.0011467889908256881,0.04472477064220184,0",-1
"-1,0,0,-1,-1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0,0.036293436293436294,0.03667953667953668,0,0,0,0.03667953667953668,0.036293436293436294,0.03667953667953668,0.040154440154440155,0,0.03667953667953668,0,0,0.036293436293436294,0.03667953667953668,0.036293436293436294,0,0,0,0,0.036293436293436294,0.036293436293436294,0,0,0,0,0.03667953667953668,0.036293436293436294,0.036293436293436294,0.040154440154440155,0,0.036293436293436294,0.036293436293436294,0,0,0,0.03667953667953668,0,0.036293436293436294,0.03667953667953668,0.040154440154440155,0,0.03667953667953668,0.040154440154440155,0.03667953667953668,0.03667953667953668,0.03667953667953668,0",1
"-1,0,0,-1,-1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0,0.05081458494957331,0.020558572536850273,0,0,0,0.05081458494957331,0.05081458494957331,0.0504266873545384,0,0,0.05081458494957331,0,0,0.05081458494957331,0.02094647013188518,0.05081458494957331,0,0,0,0,0.020558572536850273,0.05081458494957331,0,0,0,0,0.02094647013188518,0.020558572536850273,0.02094647013188518,0.05081458494957331,0,0.05081458494957331,0.05081458494957331,0,0,0,0.05081458494957331,0,0.0504266873545384,0.0011636927851047323,0.05081458494957331,0,0.02094647013188518,0.05081458494957331,0.02094647013188518,0.02017067494181536,0.05081458494957331,0",-1
"-1,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0,0,0.039140445126630855,0,0,0,0.04259401381427475,0.039140445126630855,0.039140445126630855,0,0,0.039140445126630855,0,0,0.039140445126630855,0.039140445126630855,0.039140445126630855,0,0,0,0,0.039140445126630855,0.039140445126630855,0,0,0,0,0.039140445126630855,0.039140445126630855,0.039140445126630855,0.046431312356101304,0,0.039140445126630855,0.039140445126630855,0,0,0,0.039140445126630855,0,0.039140445126630855,0.039140445126630855,0.039140445126630855,0,0.04259401381427475,0.039140445126630855,0.042977743668457406,0.039140445126630855,0.04259401381427475,0",1
"-1,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,0,1,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0,0,0.02040816326530612,0,0,0,0.020793222949557183,0.016557566422795534,0.020793222949557183,0,0,0.02040816326530612,0,0,0.020793222949557183,0.0015402387370042356,0.020023103581055062,0,0,0,0,0.02040816326530612,0.02040816326530612,0,0,0,0,0.020023103581055062,0.020023103581055062,0.15979976896418946,0,0,0.1594147092799384,0.15979976896418946,0,0,0,0.15979976896418946,0,0.019638043896804003,0.01732768579129765,0.019638043896804003,0,0.019638043896804003,0.02040816326530612,0.02040816326530612,0.0015402387370042356,0.02040816326530612,0",-1
"-1,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1","0,0,0.04253112033195021,0,0,0,0.048409405255878286,0.04253112033195021,0.04253112033195021,0,0,0.048409405255878286,0,0,0.04253112033195021,0.035961272475795295,0.04564315352697095,0,0,0,0,0.03941908713692946,0.04564315352697095,0,0,0,0,0.035961272475795295,0.035961272475795295,0,0,0,0.035961272475795295,0.048409405255878286,0,0,0,0.04564315352697095,0,0.048409405255878286,0.039073305670816044,0.05152143845089903,0,0.06293222683264177,0.05152143845089903,0.039073305670816044,0.035961272475795295,0.035961272475795295,0",1
"-1,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,-1,0,0,-1,1,-1,-1,0,0,-1,1,-1,0,0,1,1,-1,0,-1,0,0,0,-1,1,0,0,0,0,1","0,0,0.017669172932330827,0,0,0,0.016917293233082706,0.0015037593984962407,0.0015037593984962407,0,0,0.0015037593984962407,0,0,0.016917293233082706,0.019548872180451128,0.018796992481203006,0,0,0,0,0.013157894736842105,0.01804511278195489,0,0,0,0,0.0015037593984962407,0.013157894736842105,0,0,0,0.0015037593984962407,0.01804511278195489,0,0,0,0.7842105263157895,0,0.01804511278195489,0.0015037593984962407,0.0015037593984962407,0,0,0.0015037593984962407,0.0015037593984962407,0.012406015037593985,0.019548872180451128,0",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.028967768257853937,0.026519787841697267,0.02529579763361893,0.0012239902080783353,0.028559771521827825,0.025703794369645042,0.02447980416156671,0.0012239902080783353,0.02692778457772338,0.0012239902080783353,0.0012239902080783353,0.0277437780497756,0.0012239902080783353,0.028151774785801713,0.0012239902080783353,0.02529579763361893,0.0277437780497756,0.023663810689514484,0.025703794369645042,0.03223174214606283,0.0012239902080783353,0.02447980416156671,0.025703794369645042,0.0012239902080783353,0.02692778457772338,0.0012239902080783353,0.026519787841697267,0.02529579763361893,0.0277437780497756,0.024071807425540596,0.028559771521827825,0.028151774785801713,0.024071807425540596,0.031415748674010605,0.023255813953488372,0.028559771521827825,0.028151774785801713,0.026519787841697267,0.024071807425540596,0.0012239902080783353,0.02529579763361893,0.03019175846593227,0.0012239902080783353,0.023255813953488372,0.026111791105671155,0.028151774785801713,0.023663810689514484,0.0012239902080783353,0.028151774785801713",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006321612011062821,0.06558672461477677,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.07269853812722245,0.006321612011062821,0.006321612011062821,0.0600553141050968,0.08297115764519952,0.006321612011062821,0.006321612011062821,0.06203081785855393,0.006321612011062821,0.06637692611615963,0.006321612011062821,0.07862504938759383,0.006321612011062821,0,0.006321612011062821,0.08020545239035955,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.06558672461477677,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.006321612011062821,0.06993283287238246,0.006321612011062821,0.06203081785855393,0.006321612011062821",1
"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.06308674427337589,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.058956064588809615,0.06308674427337589,0.005632745024408562,0,0.06871948929778446,0.061209162598573036,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.05820503191888847,0.07397671798723245,0.06458880961321818,0.05632745024408562,0.005632745024408562,0.05407435223432219,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.005632745024408562,0.058956064588809615,0.005632745024408562,0.06196019526849418,0.005632745024408562,0.005632745024408562,0.06533984228313931,0.005632745024408562,0.005632745024408562,0.005632745024408562",-1
