Board State,Action Probabilities,Player
"0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0","0.038547848202264,0.013663790953971975,0.020695157831745872,0.04004388370817334,0.029422031616217027,0.015010222909290381,0.012816037500623349,0,0,0.019099386625442576,0.044781329476886254,0,0,0.03251383832842966,0.04767366478831098,0.06178626639405575,0.3748067620804867,0.10332618560813843,0.03081833142173241,0.032663441879020594,0,0.02054555428115494,0.030469256470353562,0.02054555428115494,0.010771455642547249",-1
"0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,-1,0,0,0,1,0,0,0,0","0.007486997771046465,0.013030805280905298,0.007486997771046465,0.06012459278733497,0.01897468137394982,0.0063439446762302105,0.005372349545636395,0,0,0.005658112819340458,0.013202263245127736,0,0,0.00782991369949134,0.008572898211121907,0.02680459507344116,0,0.7504143567468708,0.013488026518831799,0.0076013030805280905,0,0.01160198891238498,0.017374407041207064,0.006458249985711836,0.012173515459793107",1
"0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,-1,1,0,0,1,0,0,0,0","0.02898926964347525,0.038811007268951196,0.04153686396677051,0.048978885427483555,0.03521979923849083,0.04685877466251298,0.04222914503288335,0,0,0.0381619937694704,0.0496711664935964,0,0,0.025095188646590515,0.0323208722741433,0.06178608515057113,0,0,0.07515576323987538,0.055512287988923506,0,0.14092246452059537,0.1599601938386985,0.04811353409484251,0.0306767047421253",-1
"0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,-1,1,0,0,1,0,-1,0,0","0.0015350877192982456,0.0015350877192982456,0.0031432748538011697,0.035526315789473684,0.021345029239766083,0.00489766081871345,0.0035087719298245615,0,0,0.0025584795321637425,0.015277777777777777,0,0,0.0028508771929824563,0.0033625730994152046,0.026096491228070177,0,0,0.010818713450292398,0.008187134502923977,0,0.8492690058479532,0,0.0077485380116959065,0.0023391812865497076",1
"0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,-1,1,0,0,1,1,-1,0,0","0.06212387741875752,0.06383668178872326,0.0634200536987316,0.061290621238774184,0.06041107304879178,0.059531524858809366,0.06383668178872326,0,0,0.06554948615868901,0.061707249328765854,0,0,0.06554948615868901,0.06554948615868901,0.05865197666882696,0,0,0.058698268678826035,0.06513285806869734,0,0,0,0.06212387741875752,0.06258679751874827",-1
"0,0,0,0,0,0,0,-1,1,-1,0,-1,1,0,0,0,-1,1,0,0,1,1,-1,0,0","0.00745548636084554,0.008771160424524164,0.00903429523725989,0.44469783352337516,0.44478554512762036,0.008069467590562231,0.0055258310674502235,0,0,0,0.012016489781598106,0,0,0.007016928339619331,0.0034207525655644243,0.009209718445750373,0,0,0.007543197965090781,0.010700815717919481,0,0,0,0.010700815717919481,0.011051662134900447",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.00531328320802005,0.028471177944862154,0.03769423558897243,0.08791979949874687,0.04962406015037594,0.03338345864661654,0.030576441102756893,0.02155388471177945,0.04370927318295739,0.037894736842105266,0.04461152882205514,0.04100250626566416,0.11799498746867168,0.03368421052631579,0.03979949874686717,0.03137844611528822,0.05243107769423559,0.04030075187969925,0.061152882205513785,0.013533834586466165,0.03418546365914787,0.03819548872180451,0.038997493734335836,0.017042606516290727,0.019548872180451128",1
"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","0.010131803102304313,0.03505783197346005,0.029319465614632834,0.04330673361427419,0.05980453689590245,0.01864969066618847,0.014166591948354703,0.18120685017484084,0.06886039630592666,0.02474670492244239,0.027705550076212677,0.016587465255984937,0,0.05290056487043845,0.027077916255715952,0.022325831614812157,0.07746794584416748,0.07630234017753071,0.011028422845871065,0.01802205684569174,0.09656594638213933,0.026450282435219224,0.026629606383932573,0.016766789204698287,0.018918676589258495",-1
"0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","0.021170195032505418,0.014752458743123854,0.016419403233872313,0.042507084514085684,0.06142690448408068,0.014252375395899316,0.0644274045674279,0,0.4451575262543757,0.020003333888981498,0.035172528754792466,0.057259543257209534,0,0.014335722620436739,0.012502083680613436,0.007001166861143524,0.03900650108351392,0.025587597932988832,0.025254209034839138,0.0073345557592932155,0.025337556259376563,0.011085180863477246,0.010501750291715286,0.012252042007001166,0.017252875479246543",1
"0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","0.01906129642927084,0.01161955741236373,0.012598733598798878,0.03655591096024545,0.05516025850251322,0.02630720020889092,0.0315294732032117,0,0,0.010444545988641557,0.022064103401005286,0.024479404660878647,0,0.024805796723023694,0.027743325282329135,0.019257131666557868,0.16600300280697172,0.13049154644559044,0.05450747437822312,0.01625432469482342,0.20223252170507214,0.04047261570598603,0.017755728180690645,0.038840655395260784,0.011815392649650761",-1
"0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0","0.007570543702684102,0.009405827024546915,0.007494073564273151,0.04213504626443374,0.10132293339450944,0.01032346868547832,0.015370497820601054,0,0,0.019117534602737633,0.0066529020417526955,0.022329280415997552,0,0.022635160969641355,0.022635160969641355,0.007264663149040299,0.03425862200810584,0.11898753536743902,0.027452779689531238,0.009482297162957865,0,0.4700619408121129,0.0146822665749025,0.015599908235833907,0.015217557543779155",1
"0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0","0.03224406275190674,0.023252929869163514,0.028585601785825015,0.08439263347181745,0.0865629069262727,0.022136789235443665,0.06349600049606251,0,0,0.046877906616233644,0.030197804923420352,0.07819185217337385,0,0.0488621566317356,0.04328145346313635,0.021330687666645996,0.09933651640106654,0.10336702424505488,0.0643641098778446,0.025113164258696596,0,0,0.02207478142245923,0.04774601599801575,0.028585601785825015",-1
"0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,0,0,-1,1,0,0,0","0.004378434065934066,0.004721840659340659,0.0018028846153846155,0.004120879120879121,0.0028331043956043955,0.0018887362637362637,0.004893543956043956,0,0,0.004206730769230769,0.002146291208791209,0.0016311813186813187,0,0.003691620879120879,0.004464285714285714,0.0028331043956043955,0.9344951923076923,0,0.005666208791208791,0.004893543956043956,0,0,0.005151098901098901,0.002146291208791209,0.004035027472527473",1
"0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,1,-1,0,0,-1,1,0,0,0","0.055925624191306846,0.06316193032060191,0.0595677385345282,0.06991901087842048,0.06598936119231322,0.06244309196338717,0.060765802463219436,0,0,0.045574351847414575,0.061149182920400634,0.06277854986342071,0,0.046436957876072264,0.04475966837590454,0.05712368811999808,0,0,0.04178846983275027,0.04768294436191115,0,0,0.05832175204868932,0.04600565486174342,0.050606220347917764",-1
"0,0,0,-1,0,0,0,-1,1,0,0,0,1,0,0,0,1,-1,0,0,-1,1,0,0,0","0.004806851948959972,0.003146303093864709,0.003146303093864709,0,0.9438035308512498,0.0032337004020276177,0.004806851948959972,0,0,0.002971508477538892,0.0017479461632581717,0.005593427722426149,0,0.004457262716308337,0.001660548855095263,0.0028841111693759833,0,0,0.004981646565285789,0.0020101380877468973,0,0,0.0030589057857018003,0.004195070791819612,0.0034958923265163435",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.008521303258145364,0.0106265664160401,0.021152882205513784,0.01664160401002506,0.05092731829573935,0.006416040100250627,0.05283208020050125,0.049523809523809526,0.10666666666666667,0.053032581453634084,0.009924812030075189,0.07268170426065163,0.07308270676691729,0.08240601503759398,0.02636591478696742,0.036591478696741855,0.011027568922305764,0.07769423558897243,0.02095238095238095,0.02275689223057644,0.08521303258145363,0.02636591478696742,0.01944862155388471,0.013433583959899749,0.045714285714285714",-1
"0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01576086956521739,0.03414855072463768,0.04556159420289855,0.030072463768115943,0.035960144927536235,0.022554347826086958,0.03242753623188406,0.05769927536231884,0,0.04221014492753623,0.018931159420289854,0.06965579710144927,0.06213768115942029,0.042844202898550725,0.02835144927536232,0.07028985507246377,0.12708333333333333,0.042663043478260866,0.06947463768115943,0.019746376811594205,0.08740942028985507,0.017119565217391303,0.01621376811594203,0.0038043478260869567,0.007880434782608695",1
"0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0.0076449912126537786,0.03374340949033392,0.04630931458699473,0.01898066783831283,0.024428822495606326,0.012126537785588752,0.04094903339191564,0.29490333919156414,0,0.042794376098418276,0.009753954305799648,0.22469244288224957,0.04534270650263621,0.01124780316344464,0.01757469244288225,0.005536028119507909,0,0.023110720562390157,0.013620386643233744,0.022319859402460458,0.01054481546572935,0.030052724077328646,0.01476274165202109,0.027680140597539545,0.0218804920913884",-1
"0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0.02032398380080996,0.040347982600869955,0.028048597570121493,0.012824358782060896,0.10769461526923654,0.041997900104994754,0.1855407229638518,0,0,0.13326833658317083,0.10544472776361181,0.06337183140842959,0.011699415029248537,0.024823758812059397,0.01949902504874756,0.022423878806059696,0,0.018074096295185242,0.015974201289935503,0.013049347532623368,0.08227088645567722,0.020773961301934905,0.013649317534123294,0.015974201289935503,0.0029248537573121343",1
"0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","0.007227174174897615,0.007789287721834097,0.011242270938729624,0.005380229663534891,0.0035332851521721674,0.006263550951577933,0,0,0,0.008512005139323858,0.005380229663534891,0.8777001525736771,0.008431703204047217,0.006183249016301293,0.005380229663534891,0.004015096763832008,0,0.004256002569661929,0.004416606440215209,0.003372681281618887,0.004256002569661929,0.012607403838432505,0.007146872239620975,0.004015096763832008,0.002890869669959046",-1
"0,0,0,0,0,0,1,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0","0.01951219512195122,0.034959349593495934,0.03572453371592539,0.019703491152558584,0.10760401721664276,0.02075561932089909,0,0,0,0.15471066475370637,0.06532759445241511,0,0.04380679100908656,0.028646580583452895,0.06829268292682927,0.06006695361071258,0,0.02462936394069823,0.06154949784791965,0.0452415112386418,0.059493065518890484,0.04658058345289335,0.036920133907221424,0.03926351028216164,0.027211860353897655",1
"0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0","0.008096246973365617,0.006658595641646489,0.00537227602905569,0.008247578692493946,0.8550242130750605,0.00211864406779661,0,0,0,0,0.010366222760290558,0,0.004766949152542373,0.013392857142857142,0.01059322033898305,0.01157687651331719,0,0.008852905569007264,0.013544188861985473,0.0069612590799031475,0.014225181598062953,0.0076422518159806295,0.005977602905569007,0.001967312348668281,0.004615617433414043",-1
"0,0,0,0,-1,0,1,-1,-1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0","0.04341697208908937,0.06009773517526548,0.05699652288318767,0.04985433699840241,0,0.05107602668922094,0,0,0,0,0.06592425523916925,0,0.0506531341039376,0.04905553989286721,0.05422422704633023,0.07090499013250634,0,0.05897002161450991,0.0506531341039376,0.05737242740343953,0.06089653228080068,0.05972183065501362,0.05934592613476177,0.05582182125740062,0.04501456630015976",1
"0,0,0,0,-1,0,1,-1,-1,1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0","0.004872955099199443,0.0032196310476853463,0.0051340062652279845,0.00713539853811347,0,0.005743125652627915,0,0,0,0,0.9323877479986077,0,0.003567699269056735,0.003480682213713888,0.0051340062652279845,0,0,0.004176818656456666,0.0016533240515140967,0.0036547163243995824,0.004437869822485207,0.00435085276714236,0.00435085276714236,0.0030455969369996517,0.0036547163243995824",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01664160401002506,0.02506265664160401,0.010927318295739348,0.027468671679197997,0.043909774436090225,0.04581453634085213,0.017142857142857144,0.07137844611528822,0.1676190476190476,0.03388471177944862,0.03338345864661654,0.051328320802005015,0.06696741854636591,0.07117794486215538,0.02175438596491228,0.029774436090225564,0.05573934837092732,0.035789473684210524,0.025363408521303258,0.022155388471177945,0.060651629072681706,0.0293734335839599,0.01664160401002506,0.0077192982456140355,0.012330827067669173",-1
"0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014423076923076924,0.022149725274725276,0.008928571428571428,0.016569368131868132,0.06833791208791208,0.019488324175824176,0.06962568681318682,0.07597870879120878,0,0.06601991758241758,0.028846153846153848,0.1248282967032967,0.09529532967032966,0.007984203296703296,0.019660027472527472,0.06928228021978022,0.08825549450549451,0.018200549450549452,0.020518543956043956,0.017599587912087912,0.09975961538461539,0.009615384615384616,0.01090315934065934,0.016311813186813188,0.01141826923076923",1
"0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0","0.014871839734056513,0.037966932026944275,0.04321581663896422,0.02449479485609308,0.0353424897209343,0.01548420960545884,0.08074534161490683,0.07540897559268656,0,0.031405826261919345,0.0129472487096492,0,0.01828361473186948,0.028518939725308372,0.023357536523488757,0.014259469862654186,0.3095967106989765,0.052663808940600125,0.01872102178287114,0.021782871139882774,0.04592774035517452,0.05108914355699414,0.02204531537048377,0.007260957046627592,0.014609395503455516",-1
"0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0","0.01768143818894725,0.018939113708663163,0.04031959754383369,0.030850040689502107,0.022638159354886438,0.015462010801213287,0.11615003329141081,0.020862617444699267,0,0.03099800251535104,0.028112746911296886,0,0.19153658356144115,0.083598431604646,0.010949175112820892,0.09321595028482652,0,0.058814825774950064,0.014648220759044166,0.033143448990160536,0.06014648220759044,0.023821853961677887,0.04031959754383369,0.028112746911296886,0.01967892283790782",1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0","0.017027371101209422,0.016629535327816677,0.028882877148313175,0.002387014640356461,0.01408338637810312,0.024745385105028644,0.041136218968809674,0.04034054742202419,0,0.008911521323997454,0.0151973265436028,0,0,0.022835773392743477,0.007001909611712286,0.010502864417568428,0,0.6189528962444303,0.025461489497135583,0.008115849777211966,0.03516868236791852,0.02084659452577976,0.019732654360280075,0.008911521323997454,0.013128580521960535",-1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0","0.022974266569063574,0.017343318880567598,0.024832479306267245,0.031139140717382736,0.05169209978039304,0.02398783715299285,0.05833661805281829,0.09341742215214821,0,0.03603806520637423,0.009122135255363477,0,0,0.19905400078833269,0.046173771045666986,0.06903541866096063,0,0,0.14094262064305424,0.05670364322315446,0.05602792950053494,0.015766653527788728,0.014302607128779773,0.016836533588602962,0.016273438819753364",1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,-1,-1,0,0,0,0,0,0,0","0.003699319325244155,0.006140870079905297,0.01383545427641314,0.007472625036993193,0.007102693104468778,0.01716484166913288,0.03055637762651672,0.008656407221071322,0,0.009840189405149453,0.007768570583012726,0,0,0,0.011171944362237349,0.013983427049422906,0,0,0.8117046463450726,0.015241195620005919,0.00643681562592483,0.00429121041728322,0.011615862681266647,0.005327019828351583,0.007990529742527374",-1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,0,-1,-1,-1,0,0,0,0,0,0","0.04343053500692025,0.06619577148856966,0.0344580728296664,0.030067293466329404,0.04562592468858875,0.037989786665393974,0.07335465088531475,0.052927981673268745,0,0.03464897628024627,0.043478260869565216,0,0,0,0.14207989309406768,0.04538729537536391,0,0,0,0.11816923590893906,0.04600773158974848,0.02462654512480313,0.013888226029685487,0.06829570944494821,0.07936810957858063",1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,0,-1,-1,-1,0,0,0,0,0,0","0.006712962962962963,0.007407407407407408,0.007175925925925926,0.0073302469135802465,0.004783950617283951,0.0091820987654321,0.005169753086419753,0.0047067901234567906,0,0.006327160493827161,0.006404320987654321,0,0,0,0,0.006867283950617284,0,0,0,0.8896604938271605,0.006327160493827161,0.004398148148148148,0.004243827160493827,0.011805555555555555,0.011496913580246914",-1
"0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0","0.06070465743236962,0.06070465743236962,0.061541321929906107,0.06414427814446406,0.06284280003718509,0.06544575625174305,0.061122989681137864,0.06242446778841684,0,0.0650274240029748,0.06460909175420657,0,0,0,0,0.06544575625174305,0,0,0,0,0.06414427814446406,0.06023984382262713,0.06372594589569583,0.059821511573858885,0.058055219856837405",1
"0,0,0,0,0,1,0,0,-1,0,0,1,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0","0.013429298692179409,0.013780391468445537,0.012024927587114894,0.009830597735451594,0.006231896778723778,0,0.014131484244711666,0.010181690511717722,0,0.012112700781181427,0.015623628543842711,0,0,0,0,0.43465285701746686,0,0,0,0,0.43465285701746686,0.005441938032124989,0.009567278153251996,0.005705257614324585,0.0026331958219959622",-1
